customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_clean,job title,industry,wealth_segment,deceased_iNodicator,owns_car,tenure
856,Peyton,Monkeman,Male,63,1988-10-01,36,36,Quality Engineer,Financial Services,Mass Customer,No,Yes,9
857,Theo,,Female,15,1964-08-14,60,60,General Manager,,High Net Worth,No,No,4
858,Barby,Charlwood,Female,79,1980-06-02,45,45,Internal Auditor,Financial Services,High Net Worth,No,Yes,9
859,Devinne,Tommeo,Female,53,1978-08-02,46,46,Geologist I,Financial Services,Affluent Customer,No,Yes,7
860,Ida,,Female,80,1980-08-12,44,44,,,High Net Worth,No,Yes,7
861,Rebekah,Dmych,Female,73,1977-05-24,48,48,Senior Financial Analyst,Financial Services,High Net Worth,No,No,17
862,Worden,Fossitt,Male,83,1977-12-27,47,47,Information Systems Manager,Argiculture,High Net Worth,No,Yes,16
863,Kessiah,Logg,Female,19,1961-09-10,63,63,Senior Financial Analyst,Financial Services,Affluent Customer,No,No,5
864,Regen,Nares,Male,6,1970-03-06,55,55,,Retail,High Net Worth,No,Yes,4
865,Germain,De la Harpe,Female,73,1965-04-12,60,60,Desktop Support Technician,Telecommunications,Mass Customer,No,No,19
866,Stanislaus,Gottelier,Male,28,1973-01-05,52,52,Associate Professor,,Affluent Customer,No,Yes,14
867,Lura,MacKim,Female,12,1973-05-10,52,52,VP Marketing,,Mass Customer,No,No,17
868,Effie,Duddy,Female,84,1979-07-18,45,45,VP Accounting,Financial Services,Mass Customer,No,Yes,11
869,Addia,Abels,Female,7,1984-03-11,41,41,Account Representative I,Financial Services,High Net Worth,No,Yes,10
870,Hugh,Wilce,Male,63,1964-01-29,61,61,Pharmacist,Health,Mass Customer,No,No,6
871,Janka,Yesinin,Female,40,1992-01-20,33,33,,,Mass Customer,No,Yes,5
872,Suki,Ivachyov,Female,47,1971-04-28,54,54,Structural Engineer,IT,Mass Customer,No,No,13
873,Worthington,Penwarden,Male,37,1959-12-23,65,65,Occupational Therapist,Health,Affluent Customer,No,Yes,20
874,Howard,Oseland,Male,78,2001-05-05,24,24,,Health,Mass Customer,No,Yes,1
875,Caryl,Linnett,Male,34,1999-02-23,26,26,Recruiting Manager,Financial Services,Mass Customer,No,Yes,2
876,Neil,Jencey,Male,44,1968-10-06,56,56,Physical Therapy Assistant,IT,High Net Worth,No,No,19
877,Didi,Milne,Female,92,1988-05-13,37,37,Accounting Assistant III,Financial Services,Mass Customer,No,Yes,3
878,Clarence,Silby,Male,31,1982-11-01,42,42,Environmental Specialist,Manufacturing,Mass Customer,No,Yes,9
879,Hestia,Smetoun,Female,58,1978-08-02,46,46,,,Mass Customer,No,No,12
880,Neely,Lundon,Female,11,1963-12-31,61,61,Internal Auditor,,High Net Worth,No,Yes,10
881,Carmella,O' Lone,Female,82,1980-05-07,45,45,Information Systems Manager,,High Net Worth,No,No,15
882,Esmaria,Lythgoe,Female,59,1965-09-29,59,59,,Property,Mass Customer,No,Yes,11
883,Lolita,Bennie,Unknown,73,1977-07-22,47,47,Recruiter,IT,Mass Customer,No,Yes,
884,Pepito,Lamming,Male,11,1978-01-30,47,47,Web Designer IV,Property,Mass Customer,No,No,17
885,Yancey,Wivell,Male,20,1966-11-11,58,58,Statistician IV,Financial Services,Mass Customer,No,No,18
886,Dawna,McCullen,Female,53,1974-11-15,50,50,Accounting Assistant III,Health,Mass Customer,No,No,11
887,Patrizius,Hardinge,Male,55,1997-11-17,27,27,,Manufacturing,High Net Worth,No,No,1
888,Chickie,Gulleford,Female,62,1963-11-10,61,61,Accountant IV,Manufacturing,Mass Customer,No,No,10
889,Ezequiel,Coggeshall,Male,46,1967-02-19,58,58,Sales Representative,Retail,Affluent Customer,No,Yes,10
890,Tony,Cordsen,Female,55,1974-02-01,51,51,Dental Hygienist,Health,Mass Customer,No,Yes,15
891,Talbot,Andrioni,Male,21,1981-08-06,43,43,Occupational Therapist,Health,High Net Worth,No,Yes,9
892,Conroy,Healy,Unknown,22,1977-07-22,47,47,Office Assistant II,IT,Mass Customer,No,Yes,
893,Gibby,Fearnley,Male,97,1983-09-11,41,41,Geologist I,IT,Mass Customer,No,No,16
894,Catie,Kibbey,Female,13,1970-12-18,54,54,Desktop Support Technician,Financial Services,High Net Worth,No,Yes,9
895,Juli,Curness,Female,58,1966-09-03,58,58,,,Mass Customer,No,Yes,12
896,Idell,Belderson,Female,25,1978-06-10,47,47,VP Sales,,Mass Customer,No,No,15
897,Pris,Fance,Female,25,1969-01-11,56,56,Account Executive,Manufacturing,Mass Customer,No,No,11
898,Reyna,Braizier,Female,53,1977-08-28,47,47,General Manager,Financial Services,Affluent Customer,No,No,16
899,Teodora,Lawling,Female,42,1963-08-05,61,61,Business Systems Development Analyst,Health,Affluent Customer,No,Yes,12
900,Clevey,Ivamy,Male,48,1990-08-07,34,34,Associate Professor,Manufacturing,Mass Customer,No,Yes,5
901,Letta,McCarter,Female,13,1975-04-27,50,50,,Retail,Mass Customer,No,Yes,16
902,Selene,Vasiltsov,Female,37,1989-07-26,35,35,Staff Scientist,Retail,Mass Customer,No,No,18
903,Hewe,Lidgley,Male,46,1961-07-03,64,64,,Financial Services,Mass Customer,No,No,14
904,Kariotta,Ludman,Female,51,1974-05-06,51,51,Database Administrator II,,High Net Worth,No,Yes,11
905,Dorian,Drinkel,Female,41,1978-02-11,47,47,Safety Technician II,Manufacturing,Affluent Customer,No,No,12
906,Cammy,Marcroft,Male,73,1998-12-30,26,26,Financial Analyst,Financial Services,High Net Worth,No,Yes,3
907,Eamon,McWhin,Male,51,1978-12-25,46,46,Sales Associate,Property,High Net Worth,No,Yes,17
908,Carry,Tomlett,Female,86,1980-08-28,44,44,,Financial Services,Affluent Customer,No,Yes,17
909,Suzette,Surgison,Female,77,1960-01-04,65,65,Operator,,High Net Worth,No,Yes,8
910,Lewes,Foulcher,Male,50,1986-04-26,39,39,Biostatistician I,Financial Services,Mass Customer,No,No,14
911,Marcellus,Shawcroft,Male,62,1974-10-13,50,50,Structural Analysis Engineer,Property,Affluent Customer,No,No,3
912,Vince,Dalmon,Male,37,1968-07-19,56,56,Sales Representative,Retail,Mass Customer,No,Yes,19
913,Dayle,Spearman,Female,67,2000-10-28,24,24,,Financial Services,Mass Customer,No,No,1
914,Marc,Egleton,Male,73,1999-06-16,26,26,Chemical Engineer,Manufacturing,Affluent Customer,No,Yes,2
915,Austina,Orrice,Female,17,1984-09-07,40,40,Budget/Accounting Analyst IV,Entertainment,Mass Customer,No,No,7
916,Joycelin,,Female,18,1991-06-18,34,34,Recruiter,,Affluent Customer,No,No,8
917,Odo,MacKaig,Male,63,1964-05-06,61,61,VP Product Management,Financial Services,Mass Customer,No,No,19
918,Mahmud,Chiles,Male,73,1975-02-26,50,50,Internal Auditor,Health,High Net Worth,No,No,13
919,Grove,Peltzer,Male,48,1987-07-17,37,37,Registered Nurse,Health,Mass Customer,No,Yes,13
920,Stefano,Thornborrow,Male,89,1976-01-19,49,49,Software Test Engineer IV,Health,Mass Customer,No,Yes,19
921,Gretchen,Seneschal,Female,77,1979-12-19,45,45,Help Desk Technician,Manufacturing,Mass Customer,No,No,7
922,Bekki,Ralston,Female,52,1972-10-10,52,52,Operator,Financial Services,Mass Customer,No,No,19
923,Garrek,Grimwade,Male,44,1977-06-26,48,48,Senior Financial Analyst,Financial Services,High Net Worth,No,No,19
924,Clementius,Hambric,Male,33,1976-11-08,48,48,Computer Systems Analyst II,,Affluent Customer,No,No,13
925,Nicko,Pembridge,Male,42,1978-08-07,46,46,Accountant IV,Manufacturing,Affluent Customer,No,No,16
926,Terrel,Matthisson,Male,18,1965-10-14,59,59,Professor,Telecommunications,Affluent Customer,No,No,10
927,Jarret,,Male,25,1966-02-19,59,59,Cost Accountant,Financial Services,Mass Customer,No,Yes,18
928,Porty,Clemmitt,Male,61,1973-05-14,52,52,Associate Professor,,High Net Worth,No,Yes,18
929,Kippy,Conerding,Male,0,1965-09-04,59,59,Database Administrator III,Financial Services,Mass Customer,No,Yes,13
930,Evelina,Dinan,Female,86,1971-11-10,53,53,Executive Secretary,Retail,Mass Customer,No,Yes,8
931,Katrina,Sappson,Female,59,1999-08-07,25,25,Design Engineer,Manufacturing,Affluent Customer,No,Yes,1
932,Yoko,Dowrey,Female,30,1989-07-20,35,35,Graphic Designer,,Mass Customer,No,No,18
933,Melany,L'oiseau,Female,75,1996-05-19,29,29,Help Desk Operator,Retail,Mass Customer,No,Yes,5
934,Marcellus,Louisot,Male,76,1996-01-22,29,29,Human Resources Manager,Manufacturing,Mass Customer,No,No,6
935,Aldin,Cracker,Male,76,1994-09-12,30,30,Marketing Manager,,Mass Customer,No,Yes,3
936,Raffaello,Godleman,Male,64,1988-05-16,37,37,Speech Pathologist,Health,High Net Worth,No,No,3
937,Nikolos,McKyrrelly,Male,65,1985-11-15,39,39,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,No,15
938,Corabelle,,Female,18,1996-04-06,29,29,Technical Writer,Retail,Mass Customer,No,No,7
939,Cristian,Theodoris,Male,53,1961-01-10,64,64,Product Engineer,Manufacturing,Mass Customer,No,No,6
940,Marnia,Claesens,Female,3,1987-06-16,38,38,Administrative Officer,Manufacturing,Mass Customer,No,No,9
941,Tye,Doohan,Male,13,1995-02-02,30,30,Recruiting Manager,Financial Services,Affluent Customer,No,Yes,1
942,Shirley,Brook,Female,31,1974-02-07,51,51,Director of Sales,Financial Services,Mass Customer,No,Yes,14
943,Holly,Gamett,Male,94,1979-09-17,45,45,Legal Assistant,Property,Affluent Customer,No,Yes,15
944,Anderea,Dallewater,Female,53,1976-01-12,49,49,,Manufacturing,Mass Customer,No,No,15
945,Hebert,Bernocchi,Male,59,1998-08-26,26,26,Human Resources Manager,,High Net Worth,No,Yes,1
946,Bettina,Farrer,Female,16,1961-07-17,63,63,Research Associate,Manufacturing,High Net Worth,No,No,12
947,Hyacinth,Naldrett,Female,43,1986-03-10,39,39,Pharmacist,Health,Mass Customer,No,No,10
948,Yardley,Argo,Male,19,1969-08-09,55,55,Recruiting Manager,,Affluent Customer,No,No,10
949,Jarid,Grebner,Male,18,1975-09-07,49,49,Executive Secretary,Health,Mass Customer,No,Yes,3
950,Bret,Ivakhnov,Unknown,24,1977-07-22,47,47,Recruiter,IT,High Net Worth,No,Yes,
951,Meryl,Dumbar,Male,44,1999-09-29,25,25,Assistant Media Planner,Entertainment,Mass Customer,No,No,1
952,Marina,Andresen,Female,34,1971-06-13,54,54,VP Sales,Financial Services,Affluent Customer,No,Yes,6
953,Jasmin,Brodeur,Female,16,1979-05-23,46,46,,,Mass Customer,No,No,7
954,Alain,Immins,Male,76,1995-02-28,30,30,VP Quality Control,Manufacturing,Mass Customer,No,Yes,7
955,Teresina,Gibbie,Female,78,1989-10-01,35,35,Research Nurse,Health,Mass Customer,No,Yes,9
956,Ezechiel,Pettecrew,Male,19,1960-09-26,64,64,Nuclear Power Engineer,Manufacturing,Mass Customer,No,Yes,9
957,Jamima,Gannan,Female,80,1994-08-20,30,30,Automation Specialist I,Manufacturing,Affluent Customer,No,Yes,7
958,Kristofor,Saulter,Male,15,1964-01-14,61,61,Biostatistician IV,Health,High Net Worth,No,No,18
959,Katharina,Jennins,Female,3,1986-10-26,38,38,Staff Scientist,,Affluent Customer,No,Yes,21
960,Lannie,Crumley,Male,1,1968-10-10,56,56,GIS Technical Architect,Health,Mass Customer,No,Yes,12
961,Rosamund,Shelton,Female,73,1986-08-10,38,38,Assistant Manager,Financial Services,Mass Customer,No,No,6
962,Granger,Tuftin,Male,49,1977-09-07,47,47,VP Product Management,,High Net Worth,No,Yes,17
963,Valery,Haresign,Female,56,1968-07-28,56,56,Budget/Accounting Analyst I,,High Net Worth,No,Yes,16
964,Rhetta,Grellier,Female,35,1994-01-24,31,31,Assistant Professor,Financial Services,High Net Worth,No,No,6
965,Meggie,Whitchurch,Female,86,1997-06-18,28,28,Structural Engineer,Retail,High Net Worth,No,Yes,5
966,Krystyna,Linning,Female,70,1978-11-05,46,46,Speech Pathologist,Retail,High Net Worth,No,Yes,5
967,April,Causon,Female,44,1999-10-04,25,25,Sales Associate,Manufacturing,Affluent Customer,No,Yes,1
968,Wayne,Woodfin,Male,96,1955-06-16,70,70,Accountant IV,IT,High Net Worth,No,Yes,16
969,Jo,Mallinar,Female,20,1978-09-19,46,46,Health Coach IV,Health,High Net Worth,No,Yes,18
970,Kellyann,Hawton,Female,2,1980-06-26,45,45,VP Accounting,Financial Services,High Net Worth,No,Yes,14
971,Sarge,Lerohan,Male,11,1988-10-25,36,36,Geologist I,Manufacturing,High Net Worth,No,No,22
972,Dena,Crewdson,Female,81,1981-07-23,43,43,Project Manager,Retail,Mass Customer,No,Yes,10
973,Annabella,Hebron,Female,46,1979-08-02,45,45,Data Coordiator,Health,High Net Worth,No,No,15
974,Mellicent,Dollin,Female,92,1991-06-07,34,34,Administrative Assistant IV,,Mass Customer,No,Yes,4
975,Goldarina,Rzehorz,Unknown,26,1977-07-22,47,47,Automation Specialist IV,IT,Mass Customer,No,No,
976,Andonis,Slimmon,Male,10,1971-10-21,53,53,Graphic Designer,Financial Services,Affluent Customer,No,No,10
977,Olga,Dyke,Female,65,1959-11-30,65,65,Staff Accountant III,,High Net Worth,No,Yes,13
978,Erena,Escalero,Female,40,1982-01-31,43,43,Nurse Practicioner,,High Net Worth,No,No,15
979,Kayla,Falkingham,Female,42,1959-12-25,65,65,Budget/Accounting Analyst I,Manufacturing,High Net Worth,No,No,12
980,Max,Gronaver,Female,19,1978-01-23,47,47,Registered Nurse,Health,Mass Customer,No,No,8
981,Bud,Smittoune,Male,0,1973-02-19,52,52,,Retail,Mass Customer,No,No,11
982,Tibold,Bonwell,Male,14,1960-02-12,65,65,Geologist III,Health,High Net Worth,No,Yes,6
983,Shaylyn,Riggs,Unknown,49,1977-07-22,47,47,,IT,Affluent Customer,No,No,
984,Luciano,Weddup,Male,89,1954-03-25,71,71,Programmer I,Manufacturing,Affluent Customer,No,No,16
985,Aryn,O'Halloran,Female,29,1970-09-30,54,54,Help Desk Operator,Retail,High Net Worth,No,No,15
986,Barnard,Stranks,Male,3,1994-10-05,30,30,Office Assistant I,Manufacturing,Mass Customer,No,Yes,8
987,Lars,Keher,Male,89,1974-08-29,50,50,Senior Cost Accountant,Financial Services,Affluent Customer,No,Yes,11
988,Andree,Simonato,Female,35,1981-01-15,44,44,Director of Sales,Manufacturing,High Net Worth,No,No,7
989,Caralie,Morfett,Female,43,1982-05-24,43,43,Project Manager,Financial Services,Mass Customer,No,No,17
990,Melissa,Purple,Female,56,1976-04-13,49,49,Administrative Officer,Manufacturing,Mass Customer,No,Yes,14
991,Lenna,Coales,Female,11,1991-11-29,33,33,Financial Analyst,Financial Services,Mass Customer,No,Yes,10
992,Cordelia,Hawkeswood,Female,6,1958-11-25,66,66,,Property,Mass Customer,No,Yes,8
993,Reine,Semken,Female,71,1977-02-18,48,48,Account Coordinator,Argiculture,High Net Worth,No,No,17
994,Rhetta,Kupker,Female,62,1977-11-14,47,47,Librarian,Entertainment,Affluent Customer,No,Yes,5
995,Urbano,Mews,Male,16,1965-11-12,59,59,Information Systems Manager,Health,Mass Customer,No,Yes,19
996,Aura,Bemlott,Unknown,67,1977-07-22,47,47,Assistant Manager,IT,Mass Customer,No,Yes,
997,Ambros,Kernes,Male,30,1981-07-03,44,44,Teacher,Telecommunications,Mass Customer,No,Yes,13
998,Petunia,Dufton,Female,66,1965-12-13,59,59,Speech Pathologist,Manufacturing,Affluent Customer,No,Yes,5
999,Dido,Leyburn,Female,12,1988-04-10,37,37,Recruiting Manager,,High Net Worth,No,No,4
1000,Paulie,Castelot,Female,44,1978-08-07,46,46,Compensation Analyst,Financial Services,Mass Customer,No,No,11
1001,Finley,Vost,Male,63,1979-08-27,45,45,Recruiter,Retail,Mass Customer,No,No,14
1002,Pacorro,De Clairmont,Male,65,1978-08-30,46,46,Business Systems Development Analyst,,Mass Customer,No,Yes,18
1003,Mariann,O'Geaney,Female,35,1968-02-03,57,57,Paralegal,Financial Services,High Net Worth,No,No,18
1004,Colas,Pumfrett,Male,35,1975-07-09,50,50,Business Systems Development Analyst,IT,High Net Worth,No,No,22
1005,Kalila,Birtwistle,Female,94,1967-09-15,57,57,Design Engineer,IT,High Net Worth,No,Yes,8
1006,Norbert,Gotcher,Male,15,1977-08-10,47,47,Quality Control Specialist,Telecommunications,Affluent Customer,No,Yes,19
1007,Cord,Warriner,Male,58,1996-06-08,29,29,,Retail,Mass Customer,No,No,5
1008,Lorry,Booley,Female,47,1975-11-10,49,49,Teacher,,Mass Customer,No,No,21
1009,Nolie,Orring,Female,16,1957-05-09,68,68,Research Associate,Manufacturing,High Net Worth,No,Yes,13
1010,Leighton,Ebbles,Male,24,1963-01-26,62,62,Nurse,Financial Services,Affluent Customer,No,No,17
1011,Cymbre,Janos,Female,42,1985-07-19,39,39,Occupational Therapist,Health,High Net Worth,No,Yes,10
1012,Anna-diane,Preddle,Female,20,1955-05-20,70,70,Software Test Engineer III,,High Net Worth,No,Yes,11
1013,Corissa,Zienkiewicz,Female,53,1976-09-06,48,48,Physical Therapy Assistant,Retail,High Net Worth,No,No,17
1014,Miller,Faloon,Male,60,1960-10-14,64,64,Senior Developer,Property,Mass Customer,No,Yes,8
1015,Toiboid,Sorrel,Male,7,1955-04-01,70,70,Web Developer I,Health,Mass Customer,No,No,17
1016,Adrian,Prettyjohns,Male,0,1959-08-12,65,65,Legal Assistant,IT,Mass Customer,No,Yes,17
1017,Jacquenette,Pluthero,Female,88,1979-01-09,46,46,Assistant Media Planner,Entertainment,High Net Worth,No,No,16
1018,Matthiew,Ferreras,Male,1,1994-11-27,30,30,Help Desk Operator,Manufacturing,Mass Customer,No,Yes,7
1019,Ignazio,Milby,Male,42,1973-11-19,51,51,Human Resources Assistant II,Manufacturing,Mass Customer,No,Yes,14
1020,Natala,Thorndale,Female,29,1975-11-10,49,49,,IT,Affluent Customer,No,No,13
1021,Elvis,Rixon,Male,16,1977-10-02,47,47,Mechanical Systems Engineer,Retail,High Net Worth,No,No,7
1022,Suzann,Wilks,Female,56,1990-03-04,35,35,Assistant Manager,Financial Services,Affluent Customer,No,Yes,14
1023,Iseabal,Fullbrook,Female,16,1991-07-23,33,33,,Financial Services,Affluent Customer,No,Yes,6
1024,Rhodia,D'Onise,Female,17,1992-06-05,33,33,Social Worker,Health,High Net Worth,No,Yes,2
1025,Ario,Jeromson,Male,69,1997-07-30,27,27,Quality Engineer,IT,Mass Customer,No,Yes,5
1026,Vernon,Hakking,Male,66,1994-07-29,30,30,,Financial Services,Affluent Customer,No,No,4
1027,Rolando,Sherewood,Male,33,1966-10-07,58,58,Statistician I,Financial Services,Affluent Customer,No,No,18
1028,Thorn,Torfin,Male,10,1999-08-11,25,25,Project Manager,,High Net Worth,No,No,1
1029,Forbes,Londors,Male,71,1997-02-15,28,28,VP Sales,,Mass Customer,No,No,4
1030,Nariko,Dummigan,Female,9,1962-05-05,63,63,Food Chemist,Health,Mass Customer,No,No,5
1031,Roi,Ogden,Male,75,1983-09-15,41,41,Junior Executive,Manufacturing,Mass Customer,No,No,6
1032,Maribelle,Werndly,Female,36,1978-07-18,46,46,Executive Secretary,,Mass Customer,No,Yes,18
1033,Jacob,Claringbold,Male,70,1995-01-06,30,30,,,Affluent Customer,No,Yes,3
1034,Denney,Cretney,Male,16,1976-05-12,49,49,,,High Net Worth,No,Yes,3
1035,Kara-lynn,Doddridge,Female,77,1976-11-02,48,48,Operator,Retail,Affluent Customer,No,Yes,5
1036,Randene,Ingle,Female,6,1969-11-28,55,55,Paralegal,Financial Services,Mass Customer,No,Yes,12
1037,Sissie,Rielly,Female,95,1956-08-08,68,68,Human Resources Assistant II,Financial Services,Mass Customer,No,No,10
1038,Fraser,Acome,Unknown,57,1977-07-22,47,47,Engineer I,Manufacturing,Mass Customer,No,Yes,
1039,Nona,Diamant,Female,24,1975-03-14,50,50,,,High Net Worth,No,Yes,15
1040,Jacenta,Wedlock,Female,78,1975-03-04,50,50,Food Chemist,Health,High Net Worth,No,No,9
1041,Free,Bonniface,Male,95,1959-05-25,66,66,,Property,Affluent Customer,No,No,15
1042,Isacco,Woodwind,Male,0,1976-01-14,49,49,Nuclear Power Engineer,Manufacturing,High Net Worth,No,Yes,11
1043,Giorgi,Hurford,Male,34,1986-10-20,38,38,Sales Associate,Financial Services,Mass Customer,No,Yes,16
1044,Frederico,Whilder,Unknown,4,1977-07-22,47,47,Food Chemist,Health,High Net Worth,No,No,
1045,Aeriel,Everest,Female,88,1986-05-08,39,39,,Financial Services,Mass Customer,No,Yes,19
1046,Shir,Clevely,Female,0,1955-07-23,69,69,Budget/Accounting Analyst II,,Affluent Customer,No,No,11
1047,Standford,Tanswill,Male,39,1978-09-03,46,46,VP Accounting,Financial Services,Affluent Customer,No,No,11
1048,Braden,Lamming,Male,99,1976-06-08,49,49,Internal Auditor,,Affluent Customer,No,No,15
1049,Fraser,Gaenor,Male,35,1996-03-02,29,29,Software Consultant,Property,Mass Customer,No,No,2
1050,Marjie,Ghion,Female,7,1973-07-29,51,51,Software Consultant,Telecommunications,Mass Customer,No,Yes,15
1051,Xylia,Lange,Female,34,1977-09-29,47,47,Help Desk Technician,Property,High Net Worth,No,Yes,14
1052,Dela,Flannigan,Female,31,1986-02-02,39,39,Junior Executive,Financial Services,High Net Worth,No,No,3
1053,Davon,Stanyland,Male,98,1962-05-20,63,63,,Manufacturing,Mass Customer,No,Yes,8
1054,Natal,Matiewe,Male,27,1983-08-09,41,41,Nuclear Power Engineer,Manufacturing,Mass Customer,No,Yes,13
1055,Danell,Rose,Female,30,1988-06-08,37,37,Data Coordiator,Manufacturing,Mass Customer,No,No,12
1056,Kendricks,Markel,Male,96,1966-12-18,58,58,Software Test Engineer IV,Manufacturing,Affluent Customer,No,No,6
1057,Laryssa,Durdle,Female,73,1969-04-06,56,56,Registered Nurse,Health,Mass Customer,No,No,5
1058,Gretel,Gionettitti,Female,37,1987-10-24,37,37,Research Assistant IV,Retail,Affluent Customer,No,Yes,4
1059,Chantal,Plante,Female,68,1968-02-16,57,57,Account Representative III,Entertainment,High Net Worth,No,Yes,6
1060,Vanda,Boadby,Female,88,1961-11-23,63,63,Associate Professor,Argiculture,Affluent Customer,No,Yes,13
1061,Anderson,,Male,34,1988-11-07,36,36,Speech Pathologist,Financial Services,Mass Customer,No,No,19
1062,Tish,Mowett,Female,32,1975-09-28,49,49,Junior Executive,,Mass Customer,No,No,14
1063,Terrence,Geck,Male,22,1987-03-01,38,38,Actuary,Financial Services,Affluent Customer,No,Yes,13
1064,Thornie,Andrusov,Male,3,1977-06-13,48,48,Librarian,Entertainment,Affluent Customer,No,Yes,8
1065,Chilton,Ghirigori,Male,8,1962-06-27,63,63,Quality Engineer,Financial Services,Mass Customer,No,Yes,8
1066,Hailey,Ricciardi,Male,45,1995-10-06,29,29,Recruiter,Telecommunications,High Net Worth,No,No,12
